output_filename,noise_path,noise_snr,s1_path,s1_start,s1_end,s1_tag,s1_snr,s2_path,s2_start,s2_end,s2_tag,s2_snr
57.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40nc020s_2.252_40bo030v_-2.252.wav,1.2372804900624494,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,548.24,552.24,0.26662302075673244,0.255656104275265,/data/lmorove1/hwang258/librilight/small/2474/blackfeet_indian_stories_0805_librivox_64kb_mp3/blackfeetindianstories_12_grinnell_64kb.flac,117.12,125.2,1.2078997857751443,0.8561205974000119
58.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/028o031d_0.75963_01ca010d_-0.75963.wav,1.697763860199589,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,552.72,557.68,0.16241308673795954,3.3043941954287126,/data/lmorove1/hwang258/librilight/small/3982/turmoil_0908_librivox_64kb_mp3/turmoil_29_tarkington_64kb.flac,28.4,29.84,1.1295235427221728,-0.10790955051721607
59.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01xc020g_0.81733_025o030a_-0.81733sp12.wav,0.42882229875975275,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,558.16,565.52,0.17576998831732302,2.3902080219109463,/data/lmorove1/hwang258/librilight/small/1345/man_property_librivox_64kb_mp3/manofproperty_15_galsworthy_64kb.flac,808.08,814.16,1.0621184410297908,4.431466984688644
60.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/025o030v_0.40205_020c020o_-0.40205.wav,2.505592551225808,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,566.32,569.12,0.007159282784519372,1.5672700135220383,/data/lmorove1/hwang258/librilight/small/1905/shortpoetry_052_librivox_64kb_mp3/onafavoritecat_gray_jb_64kb.flac,36.24,38.8,0.6963060752885843,3.46720387044272
61.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40bc020p_1.1601_026c020b_-1.1601sp12.wav,-2.1557583192268135,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,569.68,582.32,0.11264658642702989,-2.1052638700708615,/data/lmorove1/hwang258/librilight/small/3366/book_1001_nights2_0908_librivox_64kb_mp3/thousand_nights_vol02_22_burton_64kb.flac,226.0,324.88,1.0895604236367173,-1.2769296703965392
62.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20ro010f_0.57837_40gc020r_-0.57837sp12.wav,1.3730044169249975,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,583.2,586.0,0.14281696652103756,3.298354582900929,/data/lmorove1/hwang258/librilight/small/1595/history_of_holland__0707_librivox_64kb_mp3/historyofholland_04_gedmundson_64kb.flac,1873.44,1886.0,1.273468019780364,-0.6477099552965786
63.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/408a0105_1.5702_01wa010o_-1.5702sp12.wav,1.339851539458544,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,586.48,593.12,0.03156623448696947,-0.19760816604159537,/data/lmorove1/hwang258/librilight/small/7150/toysofpeace_1204_librivox_64kb_mp3/toysofpeace_23_saki_64kb.flac,52.16,62.08,0.9487433543391184,-0.6636870156435122
64.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20bc0104_1.4751_029o0309_-1.4751sp12.wav,-2.029560866022355,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,593.6,604.08,0.1525322073493328,4.237372123313865,/data/lmorove1/hwang258/librilight/small/2255/againstindifference_0801_librivox_64kb_mp3/againstindifference_webbe_dc_64kb.flac,45.92,47.12,0.6055734047079799,-0.5907985736339789
65.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40oc020b_1.24_02co030a_-1.24sp12.wav,-1.0413563298870334,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,604.56,616.24,0.009690115655076348,-2.637487637304126,/data/lmorove1/hwang258/librilight/small/3821/institutes_christian_religion2_1003_librivox_64kb_mp3/institutesofchristianreligion2_24_calvin_64kb.flac,121.2,145.28,0.6796032786395062,0.1891997448633349
66.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20po010j_0.55486_027c021a_-0.55486sp12.wav,2.5393549137833595,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,617.76,620.48,0.25352132528183363,2.4607920539946884,/data/lmorove1/hwang258/librilight/small/2448/short_poetry_collection_073_librivox_64kb_mp3/paulreveresride_longfellow_dgf_64kb.flac,94.72,97.44,1.0029890506352093,-2.9137857228813755
67.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20fa010e_0.79656_02co030p_-0.79656sp12.wav,-2.659592582591626,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,620.96,629.52,0.10055543151424402,2.2316435126401375,/data/lmorove1/hwang258/librilight/small/9640/extermination_american_bison_1503_librivox_64kb_mp3/exterminationamericanbison_02_hornaday_64kb.flac,1309.84,1316.8,0.9788493150919683,4.585241831799535
68.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40jo030l_1.2867_01jc020p_-1.2867sp08.wav,1.9425123759901641,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,630.24,640.96,0.08523637972504831,0.44506698758798047,/data/lmorove1/hwang258/librilight/small/2004/chronicle_louisbourg_0711_librivox_64kb_mp3/chronicle_louisbourg_03_wood_64kb.flac,1085.36,1102.4,1.0060276602673306,-2.692627218363403
69.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40co030t_0.72417_40ba010u_-0.72417sp08.wav,-1.5985538558497083,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,641.52,647.84,0.2742056557472595,5.366850009305363,/data/lmorove1/hwang258/librilight/small/75/history_of_holland__0707_librivox_64kb_mp3/historyofholland_20_gedmundson_64kb.flac,2127.04,2137.12,1.1995143855977282,-0.12381560803199232
70.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20ao010f_0.72013_40po0309_-0.72013.wav,-0.21320581982872433,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,648.64,652.56,0.05067733205896708,5.189944169856984,/data/lmorove1/hwang258/librilight/small/2825/short_poetry_collection_071_0810_librivox_64kb_mp3/aboy_teasdale_eep_64kb.flac,50.96,52.16,1.0193852789639979,5.421967214255508
71.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20sa010k_2.358_403o030w_-2.358.wav,-1.037340311525993,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,653.28,656.08,0.2306992891143095,-0.028132385024449924,/data/lmorove1/hwang258/librilight/small/3339/short_poetry_collection_073_librivox_64kb_mp3/raven_poe_pw_64kb.flac,54.08,58.88,0.9699838245161597,5.703588341836875
72.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/404o0306_1.8548_029a0105_-1.8548sp08.wav,2.801240537490635,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,657.44,663.68,0.03016560916217531,-1.9736435003483979,/data/lmorove1/hwang258/librilight/small/3830/institutes_christian_religion2_1003_librivox_64kb_mp3/institutesofchristianreligion2_03_calvin_64kb.flac,516.4,524.08,0.8537301772123636,-1.0990901792240213
73.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40jc020f_0.27955_018a010e_-0.27955sp08.wav,1.9670593073460223,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,664.24,668.56,0.2535551829602712,5.3479409159215425,/data/lmorove1/hwang258/librilight/small/2192/shortpoetry_057_librivox_64kb_mp3/meeting_longfellow_mds_64kb.flac,16.56,25.84,0.9325959713932122,4.330624051175173
74.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40ea010i_2.0459_027o0318_-2.0459sp12.wav,2.4162322651182713,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,669.2,674.16,0.2404754316472006,4.07116939981124,/data/lmorove1/hwang258/librilight/small/2205/short_story_029_0805_librivox_64kb_mp3/shortstory029_mouse_cth_64kb.flac,472.56,475.84,0.8930227229056303,4.289507001462078
75.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/020a0101_2.4863_20do010p_-2.4863sp12.wav,-0.3027166512291313,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,674.8,680.32,0.07447393716724994,-0.3698195011292169,/data/lmorove1/hwang258/librilight/small/1478/nippon_libriviox_64kb_mp3/nippon_noyes_mm_64kb.flac,61.12,62.96,0.7916779027415731,-1.4325562560047813
76.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01pc0201_0.90977_20ha010s_-0.90977sp12.wav,-0.673891344737596,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,680.8,689.36,0.019318988097184863,1.270227978927073,/data/lmorove1/hwang258/librilight/small/6246/toysofpeace_1204_librivox_64kb_mp3/toysofpeace_24_saki_64kb.flac,399.36,403.44,1.1041757366593776,5.158719204905156
77.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20jc0102_0.40658_40ho030d_-0.40658.wav,1.4663202639168285,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,690.24,697.28,0.04848654361078451,0.02387624293696522,/data/lmorove1/hwang258/librilight/small/3718/short_poetry_079_0906_librivox_64kb_mp3/downbysalleygardens_yeats_sl_64kb.flac,51.44,56.8,1.293550157341761,-1.0959363218847298
78.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/028c0212_0.1363_20fa010p_-0.1363.wav,1.2176895127522656,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,698.24,701.04,0.2427409990890166,5.156465868059776,/data/lmorove1/hwang258/librilight/small/3934/turmoil_0908_librivox_64kb_mp3/turmoil_28_tarkington_64kb.flac,158.32,180.16,1.0464417118817004,1.5973433575325515
79.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40ia010a_0.16821_021o030t_-0.16821sp12.wav,0.8929139052880832,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,701.6,708.88,0.0075415436104603545,0.857015478617468,/data/lmorove1/hwang258/librilight/small/4034/institutes_christian_religion2_1003_librivox_64kb_mp3/institutesofchristianreligion2_18_calvin_64kb.flac,30.0,34.96,0.649256247479396,-2.7078979570715465
80.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40ga010e_2.3731_20uc010e_-2.3731.wav,0.8648632711641024,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,709.52,716.64,0.18416836294694097,5.661890783829076,/data/lmorove1/hwang258/librilight/small/3032/nonfiction014_librivox_64kb_mp3/adviceonthechoiceofamistress_franklin_rr_64kb.flac,337.2,343.52,0.7542945118776768,5.106313142444842
81.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20do010e_2.4873_40ma010o_-2.4873sp12.wav,0.789837903239837,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,717.28,729.68,0.17073453724107776,-2.4612618904901504,/data/lmorove1/hwang258/librilight/small/618/shortpoetry_005_librivox_64kb_mp3/absolution_sassoon_wts_64kb.flac,51.84,52.88,0.9731517461681483,-0.6846004385013273
82.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20to010l_0.46871_01ra010e_-0.46871sp12.wav,2.0534622660921684,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,730.4,736.16,0.06693230096910115,3.0670948625874637,/data/lmorove1/hwang258/librilight/small/2498/les_mis_vol01_0810_librivox_64kb_mp3/lesmiserables_vol1_26_hugo_64kb.flac,466.32,468.0,1.1748637660801289,-2.669041229033655
83.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/017o030g_0.4047_40jo030o_-0.4047sp12.wav,-1.730761058074589,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,736.96,740.08,0.05980116270321355,5.231771903597469,/data/lmorove1/hwang258/librilight/small/3775/expedition_humphry_clinker_0908_librivox_64kb_mp3/expeditionofhumphryclinker_10_smollett_64kb.flac,251.68,252.56,0.959097993809045,2.0568408564405907
84.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20do010j_1.5722_024c020x_-1.5722.wav,2.4806288290342957,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,740.56,745.52,0.0790120231412876,4.950006075294198,/data/lmorove1/hwang258/librilight/small/263/nippon_libriviox_64kb_mp3/nippon_noyes_mks_64kb.flac,48.08,51.84,1.2742977039490695,5.796307329146245
85.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/208c0101_0.49297_01xo0302_-0.49297sp08.wav,-1.9994579200348719,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,746.32,755.36,0.06525127354785092,-2.5045444583501575,/data/lmorove1/hwang258/librilight/small/14/canterburytales_librivox_64kb_mp3/canterburytales_09_chaucer_64kb.flac,2730.32,2743.12,0.7086150803394422,3.208716603103868
86.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20hc010e_0.056682_01ca010q_-0.056682.wav,0.1275482881422878,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,756.32,760.8,0.04945198616128782,-1.1786695185975307,/data/lmorove1/hwang258/librilight/small/1085/book_1001_nights2_0908_librivox_64kb_mp3/thousand_nights_vol02_05_burton_64kb.flac,247.84,315.28,0.6364543932816483,-0.9030083318524271
87.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40nc020i_2.2837_01mc020d_-2.2837sp12.wav,1.097372673402785,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,761.28,767.36,0.2790659139261509,1.0688628348851905,/data/lmorove1/hwang258/librilight/small/2281/againstindifference_0801_librivox_64kb_mp3/againstindifference_webbe_lj_64kb.flac,0.08,5.04,1.291646282948681,3.433123337579998
88.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20mc010c_0.3394_017o0305_-0.3394.wav,2.5606962652251273,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,768.0,780.64,0.2082604978928589,0.6785058610541057,/data/lmorove1/hwang258/librilight/small/3368/platos_republic_0902_librivox1_64kb_mp3/republic_09_plato_64kb.flac,587.52,591.92,0.6032975737927577,-1.225405346486971
89.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01bc020d_0.14402_024o031b_-0.14402.wav,1.7264864254503047,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,781.52,799.84,0.09753442394679904,-1.2621762481949055,/data/lmorove1/hwang258/librilight/small/1789/shakespeare_monologues_vol_5_librivox_64kb_mp3/08_nowisthewinterofourdiscontent_richardIII_01_01_64kb.flac,0.72,14.0,1.1719242203758267,3.141458868419825
90.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01ya010a_2.2592_20kc0107_-2.2592.wav,-1.7095893232957422,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,801.2,805.04,0.22345628585932076,-0.5901624146355307,/data/lmorove1/hwang258/librilight/small/3337/short_poetry_collection_073_librivox_64kb_mp3/lovenotme_anonymous_jmp_64kb.flac,34.4,37.84,0.6834398260847371,4.781063519278927
91.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/401a010b_1.2894_20ja010f_-1.2894sp12.wav,-2.4891895612848214,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,805.52,807.92,0.2898712052288007,5.265816261039468,/data/lmorove1/hwang258/librilight/small/505/history_of_holland__0707_librivox_64kb_mp3/historyofholland_35_gedmundson_64kb.flac,214.88,244.08,1.0658984623943746,-0.244905247973505
92.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20ma010k_0.94167_01na010z_-0.94167sp12.wav,-1.7877718852211926,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,808.56,820.88,0.1651067742854414,5.432140808647118,/data/lmorove1/hwang258/librilight/small/150/canterburytales_librivox_64kb_mp3/canterburytales_19_chaucer_64kb.flac,438.08,458.64,1.2593626714815325,-0.011549597396363964
93.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/02co030l_0.094084_027c0203_-0.094084sp08.wav,-1.839806127390327,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,821.52,836.24,0.08173513625697802,5.4451469758846045,/data/lmorove1/hwang258/librilight/small/3076/short_poetry_collection_071_0810_librivox_64kb_mp3/clarkstreetbridge_sandburg_ka_64kb.flac,29.92,31.44,0.8710023379851284,-0.32725716011163186
94.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20co010i_2.4533_022c0209_-2.4533sp08.wav,2.301569262010773,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,837.92,843.92,0.232321147659647,1.7525928618023752,/data/lmorove1/hwang258/librilight/small/814/badge_courage_librivox_64kb_mp3/redbadgeofcourage_12_crane_64kb.flac,283.12,291.2,0.7365885491566012,0.2188978276730782
95.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/02da0110_0.065342_20ha0110_-0.065342sp08.wav,0.7082253664065026,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,844.8,847.6,0.15821617485136735,5.039009246608007,/data/lmorove1/hwang258/librilight/small/110/canterburytales_librivox_64kb_mp3/canterburytales_13_chaucer_64kb.flac,3238.8,3242.8,0.7920256192923798,-1.03444236256423
96.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/409c0204_2.4644_20ma0112_-2.4644sp08.wav,-2.6990881899047854,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,848.4,854.4,0.07096157035913624,4.152815220133733,/data/lmorove1/hwang258/librilight/small/474/stops_punctuate_0711_librivox_64kb_mp3/stops_04_allardyce_64kb.flac,111.6,120.64,0.8283336824595673,1.338164154360518
97.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/027o0318_0.24343_01vc0217_-0.24343.wav,1.0913584804518086,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,855.44,878.96,0.02879624766772343,0.8006205918400457,/data/lmorove1/hwang258/librilight/small/2487/camille_0908_librivox_64kb_mp3/camille_04_dumas_64kb.flac,416.48,418.4,1.2092495840874256,3.4428786163821288
98.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/013o030f_1.9259_01cc021c_-1.9259.wav,2.727012831666652,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,880.08,884.16,0.04321836757518138,5.444948106744279,/data/lmorove1/hwang258/librilight/small/1081/history_of_holland__0707_librivox_64kb_mp3/historyofholland_14_gedmundson_64kb.flac,220.8,242.56,0.775397753087476,0.10205746324946396
99.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01oc0214_1.292_01tc020p_-1.292sp08.wav,-1.7208613460250142,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,885.04,890.96,0.07673860860758326,4.533872188289858,/data/lmorove1/hwang258/librilight/small/2714/short_story_029_0805_librivox_64kb_mp3/shortstory029_sisters_mf_64kb.flac,1200.72,1204.0,0.6551988258540906,0.3426114704222245
100.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20no0108_2.2545_207c010b_-2.2545sp12.wav,-2.6480308961211136,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_12_galsworthy_64kb.flac,891.84,895.68,0.010377498095102466,0.7925639300260086,/data/lmorove1/hwang258/librilight/small/3314/lincoln_story_book2_0902_librivox_64kb_mp3/lincolnstorybook_327_williams_64kb.flac,16.8,61.92,0.7181543690643846,-2.520015416645636
